loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
59.54775733947754,56.26532342165971,1771980065,,False,1,a2824bfb,2026-02-25_08-41-05,918.7715086936951,918.7715086936951,54464,LAPTOP-1NRKBOP9,127.0.0.1,918.7715086936951,1
