loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
10.224242973327637,3.4751818297853307,1772770679,,False,1,58ab9357,2026-03-06_12-17-59,88.1818253993988,88.1818253993988,9528,LAPTOP-1NRKBOP9,127.0.0.1,88.1818253993988,1
