loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
10.342650318145752,2.2511610870394283,1771984210,,False,1,417e84c4,2026-02-25_09-50-10,158.39974927902222,158.39974927902222,19100,LAPTOP-1NRKBOP9,127.0.0.1,158.39974927902222,1
