loss,peak_loss,dir_acc,combined,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
17.614652633666992,26.902959060668945,0.7703703703703704,27.981836648163974,8.622086512797885,1775710739,,False,1,6606d061,2026-04-09_12-58-59,140.41087651252747,140.41087651252747,37096,LAPTOP-1NRKBOP9,127.0.0.1,140.41087651252747,1
