loss,peak_loss,dir_acc,combined,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
24.201332664489748,34.51229751110077,0.572972972972973,38.825292188090245,14.096432257276623,1773268528,,False,1,207a7ec0,2026-03-12_06-35-28,158.70606422424316,158.70606422424316,52512,LAPTOP-1NRKBOP9,127.0.0.1,158.70606422424316,1
