loss,peak_loss,dir_acc,combined,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
30.235889434814453,35.3086793422699,0.592,44.90849323749542,6.210193503584036,1773225593,,False,1,c25ac95a,2026-03-11_18-39-53,175.768057346344,175.768057346344,37492,LAPTOP-1NRKBOP9,127.0.0.1,175.768057346344,1
