loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
24.561415100097655,11.025681724104698,1772796154,,False,1,613f2d51,2026-03-06_19-22-34,1116.1179053783417,1116.1179053783417,5272,LAPTOP-1NRKBOP9,127.0.0.1,1116.1179053783417,1
