loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
25.48785743713379,11.994690462771128,1771494539,,False,1,f57b7837,2026-02-19_17-48-59,40.339679479599,40.339679479599,19416,LAPTOP-1NRKBOP9,127.0.0.1,40.339679479599,1
