loss,peak_loss,dir_acc,combined,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
24.011147117614748,33.154510259628296,0.6378378378378378,37.57912181712486,18.474489857200613,1773265701,,False,1,070686b6,2026-03-12_05-48-21,200.3315773010254,200.3315773010254,1152,LAPTOP-1NRKBOP9,127.0.0.1,200.3315773010254,1
