loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
28.888914489746092,3.4075130769147934,1771956618,,False,1,d946aeac,2026-02-25_02-10-18,186.7137792110443,186.7137792110443,24840,LAPTOP-1NRKBOP9,127.0.0.1,186.7137792110443,1
