loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
9.754499912261963,2.5373471801082506,1771973820,,False,1,ebf001c5,2026-02-25_06-57-00,191.466858625412,191.466858625412,38212,LAPTOP-1NRKBOP9,127.0.0.1,191.466858625412,1
