loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
11.446802520751953,2.1303861755787534,1771982936,,False,1,e518ba4d,2026-02-25_09-28-56,473.57790541648865,473.57790541648865,39080,LAPTOP-1NRKBOP9,127.0.0.1,473.57790541648865,1
