loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
9.745220565795899,1.440225080267275,1771926220,,False,1,bbcd973d,2026-02-24_17-43-40,514.0679550170898,514.0679550170898,19628,LAPTOP-1NRKBOP9,127.0.0.1,514.0679550170898,1
