loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
17.052729225158693,5.759686282166866,1772765200,,False,1,fecc1e93,2026-03-06_10-46-40,163.5612063407898,163.5612063407898,31060,LAPTOP-1NRKBOP9,127.0.0.1,163.5612063407898,1
