loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
7.101589012145996,0.9921247414573062,1772860392,,False,1,1dbd963d,2026-03-07_13-13-12,143.87648463249207,143.87648463249207,3864,LAPTOP-1NRKBOP9,127.0.0.1,143.87648463249207,1
