loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
23.2137939453125,5.691906793316003,1772767912,,False,1,ec51f1b5,2026-03-06_11-31-52,79.42147088050842,79.42147088050842,10072,LAPTOP-1NRKBOP9,127.0.0.1,79.42147088050842,1
