loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
24.691734313964844,10.205369457992882,1771534972,,False,1,d0619487,2026-02-20_05-02-52,377.91781854629517,377.91781854629517,15728,LAPTOP-1NRKBOP9,127.0.0.1,377.91781854629517,1
