loss,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
11.896728134155273,4.936058936344933,1772772585,,False,1,e3c55d45,2026-03-06_12-49-45,367.8609471321106,367.8609471321106,2452,LAPTOP-1NRKBOP9,127.0.0.1,367.8609471321106,1
