loss,peak_loss,dir_acc,combined,std,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
23.342025184631346,23.150286823511124,0.728,33.00711123168468,12.77225247658591,1773236617,,False,1,12c9c6dc,2026-03-11_21-43-37,116.6473491191864,116.6473491191864,47864,LAPTOP-1NRKBOP9,127.0.0.1,116.6473491191864,1
